density,repetition,seed,algorithm,runtime_seconds,betti_number
0.1,61,62,recursive_no_basis,0.0005193999968469143,0
0.1,61,62,general,0.004651600000215694,0
0.1,62,63,recursive_no_basis,0.0004825000069104135,0
0.1,62,63,general,0.005622299999231473,0
0.1,62,63,recursive_basis,0.0005310999986249954,0
0.1,63,64,general,0.005335399997420609,0
0.1,63,64,recursive_basis,0.0005298000178299844,0
0.1,63,64,recursive_no_basis,0.0004939000064041466,0
0.1,64,65,recursive_basis,0.0004416000156197697,0
0.1,64,65,recursive_no_basis,0.0004805999924428761,0
0.1,64,65,general,0.004741999990073964,0
0.1,65,66,recursive_no_basis,0.0005379999929573387,0
0.1,65,66,general,0.0046224000107031316,0
0.1,65,66,recursive_basis,0.0005407000135164708,0
0.1,66,67,general,0.00406110001495108,0
0.1,66,67,recursive_basis,0.0004926999972667545,0
0.1,66,67,recursive_no_basis,0.0008173999958671629,0
0.1,67,68,recursive_basis,0.0004865999799221754,0
0.1,67,68,recursive_no_basis,0.00046369998017326,0
0.1,67,68,general,0.0047441000060644,0
0.1,68,69,recursive_no_basis,0.0005185999907553196,0
0.1,68,69,general,0.005914400011533871,0
0.1,68,69,recursive_basis,0.0007203000131994486,0
0.1,69,70,general,0.009556600009091198,0
0.1,69,70,recursive_basis,0.0006745999853592366,0
0.1,69,70,recursive_no_basis,0.000512500002514571,0
0.1,70,71,recursive_basis,0.0005923999997321516,0
0.1,70,71,recursive_no_basis,0.0006203000084497035,0
0.1,70,71,general,0.010294399980921298,0
0.1,71,72,recursive_no_basis,0.0004979000077582896,0
0.1,71,72,general,0.0059588000003714114,0
0.1,71,72,recursive_basis,0.00047480000648647547,0
0.1,72,73,general,0.004251099977409467,0
0.1,72,73,recursive_basis,0.0005596999835688621,0
0.1,72,73,recursive_no_basis,0.0004765999910887331,0
0.1,73,74,recursive_basis,0.0004427999956533313,0
0.1,73,74,recursive_no_basis,0.0004831999831367284,0
0.1,73,74,general,0.00724649999756366,0
0.1,74,75,recursive_no_basis,0.0005124000017531216,0
0.1,74,75,general,0.0055850000062491745,0
0.1,74,75,recursive_basis,0.0007027999963611364,0
0.1,75,76,general,0.006740800017723814,0
0.1,75,76,recursive_basis,0.000597400008700788,0
0.1,75,76,recursive_no_basis,0.0005456999933812767,0
0.1,76,77,recursive_basis,0.00048469999455846846,0
0.1,76,77,recursive_no_basis,0.0005089000042062253,0
0.1,76,77,general,0.005416300002252683,0
0.1,77,78,recursive_no_basis,0.0005890000029467046,0
0.1,77,78,general,0.00514259998453781,0
0.1,77,78,recursive_basis,0.000609799986705184,0
0.1,78,79,general,0.006105099979322404,0
0.1,78,79,recursive_basis,0.0006186999962665141,0
0.1,78,79,recursive_no_basis,0.0005067999882157892,0
0.1,79,80,recursive_basis,0.000529499986441806,0
0.1,79,80,recursive_no_basis,0.0004774999979417771,0
0.1,79,80,general,0.007327600003918633,0
0.1,80,81,recursive_no_basis,0.0005469999741762877,0
0.1,80,81,general,0.005267900007311255,0
0.1,80,81,recursive_basis,0.0005926000012550503,0
0.1,81,82,general,0.006817699992097914,0
0.1,81,82,recursive_basis,0.0006101000180933625,0
0.1,81,82,recursive_no_basis,0.0007170999888330698,0
0.1,82,83,recursive_basis,0.0006594000151380897,0
0.1,82,83,recursive_no_basis,0.0005975000094622374,0
0.1,82,83,general,0.006273299979511648,0
0.1,83,84,recursive_no_basis,0.0009748999727889895,0
0.1,83,84,general,0.004700999998021871,0
0.1,83,84,recursive_basis,0.0006009000062476844,0
0.1,84,85,general,0.005819899990456179,0
0.1,84,85,recursive_basis,0.0006171000131871551,0
0.1,84,85,recursive_no_basis,0.0004885999951511621,0
0.1,85,86,recursive_basis,0.0005075999943073839,0
0.1,85,86,recursive_no_basis,0.00044260002323426306,0
0.1,85,86,general,0.004915099998470396,0
0.1,86,87,recursive_no_basis,0.0005434000049717724,0
0.1,86,87,general,0.004921599989756942,0
0.1,86,87,recursive_basis,0.0006142000202089548,0
0.1,87,88,general,0.007140400004573166,0
0.1,87,88,recursive_basis,0.0005997999978717417,0
0.1,87,88,recursive_no_basis,0.000534399994648993,0
0.1,88,89,recursive_basis,0.0004915999888908118,0
0.1,88,89,recursive_no_basis,0.0004942999803461134,0
0.1,88,89,general,0.005774899997049943,0
0.1,89,90,recursive_no_basis,0.0008015999919734895,0
0.1,89,90,general,0.005510299990419298,0
0.1,89,90,recursive_basis,0.0005432000034488738,0
0.1,90,91,general,0.005206700006965548,0
0.1,90,91,recursive_basis,0.0006849000055808574,0
0.1,90,91,recursive_no_basis,0.0007079000060912222,0
0.1,91,92,recursive_basis,0.001291799999307841,0
0.1,91,92,recursive_no_basis,0.000534399994648993,0
0.1,91,92,general,0.0044138999946881086,0
0.1,92,93,recursive_no_basis,0.0004746000049635768,0
0.1,92,93,general,0.005117299995617941,0
0.1,92,93,recursive_basis,0.0006281999812927097,0
0.1,93,94,general,0.0051364000246394426,0
0.1,93,94,recursive_basis,0.0005650999955832958,0
0.1,93,94,recursive_no_basis,0.0004949999856762588,0
0.1,94,95,recursive_basis,0.0004980000085197389,0
0.1,94,95,recursive_no_basis,0.000454399996669963,0
0.1,94,95,general,0.005109199992148206,0
0.1,95,96,recursive_no_basis,0.0005149999924469739,0
0.1,95,96,general,0.005726999981561676,0
0.1,95,96,recursive_basis,0.000611600000411272,0
0.1,96,97,general,0.005094799998914823,0
0.1,96,97,recursive_basis,0.0005520000122487545,0
0.1,96,97,recursive_no_basis,0.0005360999784898013,0
0.1,97,98,recursive_basis,0.00048309998237527907,0
0.1,97,98,recursive_no_basis,0.00048379998770542443,0
0.1,97,98,general,0.005944999982602894,0
0.1,98,99,recursive_no_basis,0.0005049999745097011,0
0.1,98,99,general,0.004362299980130047,0
0.1,98,99,recursive_basis,0.00048230000538751483,0
0.1,99,100,general,0.005843599996296689,0
0.1,99,100,recursive_basis,0.0006212999869603664,0
0.1,99,100,recursive_no_basis,0.000831299985293299,0
0.1,100,101,recursive_basis,0.0004765999910887331,0
0.1,100,101,recursive_no_basis,0.00046159999328665435,0
0.1,100,101,general,0.004497999994782731,0
0.1,101,102,recursive_no_basis,0.00047810000251047313,0
0.1,101,102,general,0.004608299990650266,0
0.1,101,102,recursive_basis,0.0005528999899979681,0
0.1,102,103,general,0.005303200014168397,0
0.1,102,103,recursive_basis,0.0006923000037204474,0
0.1,102,103,recursive_no_basis,0.0004959999932907522,0
0.1,103,104,recursive_basis,0.000524200004292652,0
0.1,103,104,recursive_no_basis,0.0005154999962542206,0
0.1,103,104,general,0.0053912999865133315,0
0.1,104,105,recursive_no_basis,0.0005526999884750694,0
0.1,104,105,general,0.005113899998832494,0
0.1,104,105,recursive_basis,0.000534699996933341,0
0.1,105,106,general,0.005251900001894683,0
0.1,105,106,recursive_basis,0.0005573999951593578,0
0.1,105,106,recursive_no_basis,0.000529499986441806,0
0.1,106,107,recursive_basis,0.0005387999990489334,0
0.1,106,107,recursive_no_basis,0.0005514999793376774,0
0.1,106,107,general,0.005580299999564886,0
0.1,107,108,recursive_no_basis,0.0006937000143807381,0
0.1,107,108,general,0.007522400002926588,0
0.1,107,108,recursive_basis,0.0012187999964226037,0
0.1,108,109,general,0.0057351000141352415,0
0.1,108,109,recursive_basis,0.0006119000026956201,0
0.1,108,109,recursive_no_basis,0.0005016999784857035,0
0.1,109,110,recursive_basis,0.0004864000075031072,0
0.1,109,110,recursive_no_basis,0.00046640000073239207,0
0.1,109,110,general,0.0043178999912925065,0
0.1,110,111,recursive_no_basis,0.0005055000074207783,0
0.1,110,111,general,0.004384200001368299,0
0.1,110,111,recursive_basis,0.0005818000063300133,0
0.1,111,112,general,0.00524790000054054,0
0.1,111,112,recursive_basis,0.001146900001913309,0
0.1,111,112,recursive_no_basis,0.0007588999869767576,0
0.1,112,113,recursive_basis,0.0005650000239256769,0
0.1,112,113,recursive_no_basis,0.0005203999753575772,0
0.1,112,113,general,0.005664600001182407,0
0.1,113,114,recursive_no_basis,0.0005318000039551407,0
0.1,113,114,general,0.00601829998777248,0
0.1,113,114,recursive_basis,0.0005767999973613769,0
0.1,114,115,general,0.0058935999986715615,0
0.1,114,115,recursive_basis,0.0005773000011686236,0
0.1,114,115,recursive_no_basis,0.0004975000047124922,0
0.1,115,116,recursive_basis,0.0007166000141296536,0
0.1,115,116,recursive_no_basis,0.0004982000100426376,0
0.1,115,116,general,0.00510559999383986,0
0.1,116,117,recursive_no_basis,0.0005480999825522304,0
0.1,116,117,general,0.005430599994724616,0
0.1,116,117,recursive_basis,0.0006847000040579587,0
0.1,117,118,general,0.004598200001055375,0
0.1,117,118,recursive_basis,0.0005052999767940491,0
0.1,117,118,recursive_no_basis,0.0007926000107545406,0
0.1,118,119,recursive_basis,0.000519900000654161,0
0.1,118,119,recursive_no_basis,0.000519599998369813,0
0.1,118,119,general,0.004634000011719763,0
0.1,119,120,recursive_no_basis,0.0005647999932989478,0
0.1,119,120,general,0.0047052000008989125,0
0.1,119,120,recursive_basis,0.0006389000045601279,0
0.1,120,121,general,0.005172400007722899,0
0.1,120,121,recursive_basis,0.0005378999921958894,0
0.1,120,121,recursive_no_basis,0.0005096999811939895,0
0.1,121,122,recursive_basis,0.0004923999949824065,0
0.1,121,122,recursive_no_basis,0.00043670000741258264,0
0.1,121,122,general,0.0042458999960217625,0
0.1,122,123,recursive_no_basis,0.0005602999881375581,0
0.1,122,123,general,0.005389500001911074,0
0.1,122,123,recursive_basis,0.0006139999895822257,0
0.1,123,124,general,0.00508490001084283,0
0.1,123,124,recursive_basis,0.0006308000010903925,0
0.1,123,124,recursive_no_basis,0.00047259998973459005,0
0.1,124,125,recursive_basis,0.0008413000032305717,0
0.1,124,125,recursive_no_basis,0.0004558000073302537,0
0.1,124,125,general,0.004303599998820573,0
0.1,125,126,recursive_no_basis,0.0005077000241726637,0
0.1,125,126,general,0.004604899993864819,0
0.1,125,126,recursive_basis,0.0005785999819636345,0
0.1,126,127,general,0.005234200012637302,0
0.1,126,127,recursive_basis,0.0005060999828856438,0
0.1,126,127,recursive_no_basis,0.000502900016726926,0
0.1,127,128,recursive_basis,0.0004901000065729022,0
0.1,127,128,recursive_no_basis,0.0007446999952662736,0
0.1,127,128,general,0.005814599979203194,0
0.1,128,129,recursive_no_basis,0.0005566999898292124,0
0.1,128,129,general,0.004287899995688349,0
0.1,128,129,recursive_basis,0.000540899985935539,0
0.1,129,130,general,0.005596200004220009,0
0.1,129,130,recursive_basis,0.0007118999783415347,0
0.1,129,130,recursive_no_basis,0.0006131000118330121,0
0.1,130,131,recursive_basis,0.0005804999964311719,0
0.1,130,131,recursive_no_basis,0.0005714000144507736,0
0.1,130,131,general,0.005184399982681498,0
0.1,131,132,recursive_no_basis,0.0004709000058937818,0
0.1,131,132,general,0.005654900014633313,0
0.1,131,132,recursive_basis,0.000661700003547594,0
0.1,132,133,general,0.006467600003816187,0
0.1,132,133,recursive_basis,0.0014047000149730593,0
0.1,132,133,recursive_no_basis,0.0005191999953240156,0
0.1,133,134,recursive_basis,0.0005381000228226185,0
0.1,133,134,recursive_no_basis,0.0004831999831367284,0
0.1,133,134,general,0.005523300002096221,0
0.1,134,135,recursive_no_basis,0.0005345999961718917,0
0.1,134,135,general,0.004949699999997392,0
0.1,134,135,recursive_basis,0.0005746000097133219,0
0.1,135,136,general,0.005482999986270443,0
0.1,135,136,recursive_basis,0.0005529999907594174,0
0.1,135,136,recursive_no_basis,0.0006313000048976392,0
0.1,136,137,recursive_basis,0.0004776999994646758,0
0.1,136,137,recursive_no_basis,0.000527299998793751,0
0.1,136,137,general,0.0052912000101059675,0
0.1,137,138,recursive_no_basis,0.0006088000081945211,0
0.1,137,138,general,0.006034799996996298,0
0.1,137,138,recursive_basis,0.0007353000110015273,0
0.1,138,139,general,0.004306000017095357,0
0.1,138,139,recursive_basis,0.000611299998126924,0
0.1,138,139,recursive_no_basis,0.0004655999946407974,0
0.1,139,140,recursive_basis,0.0005089000042062253,0
0.1,139,140,recursive_no_basis,0.0004954999894835055,0
0.1,139,140,general,0.005260099977022037,0
0.1,140,141,recursive_no_basis,0.00046029998338781297,0
0.1,140,141,general,0.005101900023873895,0
0.1,140,141,recursive_basis,0.0005515999800991267,0
0.1,141,142,general,0.004637699981685728,0
0.1,141,142,recursive_basis,0.0005456999933812767,0
0.1,141,142,recursive_no_basis,0.0005455999926198274,0
0.1,142,143,recursive_basis,0.000541199988219887,0
0.1,142,143,recursive_no_basis,0.0005118999979458749,0
0.1,142,143,general,0.0060258000157773495,0
0.1,143,144,recursive_no_basis,0.000533499987795949,0
0.1,143,144,general,0.0044504000106826425,0
0.1,143,144,recursive_basis,0.0005392000020947307,0
0.1,144,145,general,0.005847499996889383,0
0.1,144,145,recursive_basis,0.0005638999864459038,0
0.1,144,145,recursive_no_basis,0.0007283999875653535,0
0.1,145,146,recursive_basis,0.0005689999961759895,0
0.1,145,146,recursive_no_basis,0.0005262999911792576,0
0.1,145,146,general,0.006367699999827892,0
0.1,146,147,recursive_no_basis,0.0005553000082727522,0
0.1,146,147,general,0.004753299988806248,0
0.1,146,147,recursive_basis,0.0007015000155661255,0
0.1,147,148,general,0.004300400003558025,0
0.1,147,148,recursive_basis,0.0005617999995592982,0
0.1,147,148,recursive_no_basis,0.0004414999857544899,0
0.1,148,149,recursive_basis,0.000495800020871684,0
0.1,148,149,recursive_no_basis,0.000440500007243827,0
0.1,148,149,general,0.00548930000513792,0
0.1,149,150,recursive_no_basis,0.0004622999986167997,0
0.1,149,150,general,0.004303800000343472,0
0.1,149,150,recursive_basis,0.0005314000009093434,0
0.1,150,151,general,0.004882099980022758,0
0.1,150,151,recursive_basis,0.0005185999907553196,0
0.1,150,151,recursive_no_basis,0.0005172000091988593,0
0.1,151,152,recursive_basis,0.0008134000236168504,0
0.1,151,152,recursive_no_basis,0.0004914999881293625,0
0.1,151,152,general,0.005108899989863858,0
0.1,152,153,recursive_no_basis,0.0005590000073425472,0
0.1,152,153,general,0.005592899979092181,0
0.1,152,153,recursive_basis,0.0006305999995674938,0
0.1,153,154,general,0.005296899995300919,0
0.1,153,154,recursive_basis,0.0005531999922823161,0
0.1,153,154,recursive_no_basis,0.0005011000030208379,0
0.1,154,155,recursive_basis,0.0005041999975219369,0
0.1,154,155,recursive_no_basis,0.00048320001224055886,0
0.1,154,155,general,0.005690300022251904,0
0.1,155,156,recursive_no_basis,0.00047810000251047313,0
0.1,155,156,general,0.004457699978956953,0
0.1,155,156,recursive_basis,0.001118500018492341,0
0.1,156,157,general,0.004350700008217245,0
0.1,156,157,recursive_basis,0.0005570000212173909,0
0.1,156,157,recursive_no_basis,0.00044490001164376736,0
0.1,157,158,recursive_basis,0.000821699999505654,0
0.1,157,158,recursive_no_basis,0.00045110000064596534,0
0.1,157,158,general,0.0046790000051259995,0
0.1,158,159,recursive_no_basis,0.0004640999832190573,0
0.1,158,159,general,0.004608099989127368,0
0.1,158,159,recursive_basis,0.000521100009791553,0
0.1,159,160,general,0.005598799994913861,0
0.1,159,160,recursive_basis,0.0005419999943114817,0
0.1,159,160,recursive_no_basis,0.000520500005222857,0
0.1,160,161,recursive_basis,0.00047060000360943377,0
0.1,160,161,recursive_no_basis,0.0005156999977771193,0
0.1,160,161,general,0.006601200002478436,0
0.1,161,162,recursive_no_basis,0.0005722000205423683,0
0.1,161,162,general,0.0052291000029072165,0
0.1,161,162,recursive_basis,0.0009032999805640429,0
0.1,162,163,general,0.004741399985505268,0
0.1,162,163,recursive_basis,0.0007649000035598874,0
0.1,162,163,recursive_no_basis,0.00048469999455846846,0
0.1,163,164,recursive_basis,0.000524200004292652,0
0.1,163,164,recursive_no_basis,0.00045429999590851367,0
0.1,163,164,general,0.005567599990172312,0
0.1,164,165,recursive_no_basis,0.0006545000069309026,0
0.1,164,165,general,0.007224800006952137,0
0.1,164,165,recursive_basis,0.0006013000092934817,0
0.1,165,166,general,0.006459900003392249,0
0.1,165,166,recursive_basis,0.0006376999954227358,0
0.1,165,166,recursive_no_basis,0.0005661000031977892,0
0.1,166,167,recursive_basis,0.0005008000007364899,0
0.1,166,167,recursive_no_basis,0.0004974000039510429,0
0.1,166,167,general,0.005422300018835813,0
0.1,167,168,recursive_no_basis,0.001083899987861514,0
0.1,167,168,general,0.0062689000042155385,0
0.1,167,168,recursive_basis,0.0005592000088654459,0
0.1,168,169,general,0.005727600015234202,0
0.1,168,169,recursive_basis,0.0006431000074371696,0
0.1,168,169,recursive_no_basis,0.0009913000103551894,0
0.1,169,170,recursive_basis,0.0005828000139445066,0
0.1,169,170,recursive_no_basis,0.0004980000085197389,0
0.1,169,170,general,0.004719999997178093,0
0.1,170,171,recursive_no_basis,0.0004908000119030476,0
0.1,170,171,general,0.004957600001944229,0
0.1,170,171,recursive_basis,0.0006407999899238348,0
0.1,171,172,general,0.004688700020778924,0
0.1,171,172,recursive_basis,0.000603599997702986,0
0.1,171,172,recursive_no_basis,0.0004927999980282038,0
0.1,172,173,recursive_basis,0.0004966999986208975,0
0.1,172,173,recursive_no_basis,0.0004771000239998102,0
0.1,172,173,general,0.006548899982590228,0
0.1,173,174,recursive_no_basis,0.0005108000186737627,0
0.1,173,174,general,0.006267100019613281,0
0.1,173,174,recursive_basis,0.0005737999745178968,0
0.1,174,175,general,0.00554710000869818,0
0.1,174,175,recursive_basis,0.0005517000099644065,0
0.1,174,175,recursive_no_basis,0.0004998999938834459,0
0.1,175,176,recursive_basis,0.0014648000069428235,0
0.1,175,176,recursive_no_basis,0.0006046000053174794,0
0.1,175,176,general,0.005157300009159371,0
0.1,176,177,recursive_no_basis,0.000540299981366843,0
0.1,176,177,general,0.00738730002194643,0
0.1,176,177,recursive_basis,0.0005417000211309642,0
0.1,177,178,general,0.005334699992090464,0
0.1,177,178,recursive_basis,0.0009467000199947506,0
0.1,177,178,recursive_no_basis,0.0005736000020988286,0
0.1,178,179,recursive_basis,0.0005607000202871859,0
0.1,178,179,recursive_no_basis,0.0005135999817866832,0
0.1,178,179,general,0.004716800001915544,0
0.1,179,180,recursive_no_basis,0.000529499986441806,0
0.1,179,180,general,0.005666100012604147,0
0.1,179,180,recursive_basis,0.0007081000076141208,0
0.1,180,181,general,0.005102499999338761,0
0.1,180,181,recursive_basis,0.0007116000051610172,0
0.1,180,181,recursive_no_basis,0.0011659000010695308,0
