density,repetition,seed,algorithm,runtime_seconds,betti_number
0.1,26,27,general,0.0013303000014275312,0
0.1,26,27,recursive_basis,0.0003805000160355121,0
0.1,27,28,general,0.0012231000000610948,0
0.1,27,28,recursive_basis,0.00040419999277219176,0
0.1,27,28,recursive_no_basis,0.00033260000054724514,0
0.1,28,29,recursive_basis,0.0003453000099398196,0
0.1,28,29,recursive_no_basis,0.0003378999826963991,0
0.1,28,29,general,0.0011121999996248633,0
0.1,29,30,recursive_no_basis,0.0003671000013127923,0
0.1,29,30,general,0.0012402000138536096,0
0.1,29,30,recursive_basis,0.00034860000596381724,0
0.1,30,31,general,0.0011591000074986368,1
0.1,30,31,recursive_basis,0.001916800014441833,1
0.1,30,31,recursive_no_basis,0.000979899981757626,1
0.1,31,32,recursive_basis,0.0018424000008963048,1
0.1,31,32,recursive_no_basis,0.0011959999974351376,1
0.1,31,32,general,0.0012324000126682222,1
0.1,32,33,recursive_no_basis,0.00039000000106170774,0
0.1,32,33,general,0.0011574999953154474,0
0.1,32,33,recursive_basis,0.000371000001905486,0
0.1,33,34,general,0.0010813999979291111,1
0.1,33,34,recursive_basis,0.002914800017606467,1
0.1,33,34,recursive_no_basis,0.0016431999974884093,1
0.1,34,35,recursive_basis,0.0017496999935247004,1
0.1,34,35,recursive_no_basis,0.0010046999959740788,1
0.1,34,35,general,0.0011357000039424747,1
0.1,35,36,recursive_no_basis,0.00035230000503361225,0
0.1,35,36,general,0.001297999988310039,0
0.1,35,36,recursive_basis,0.0004175000067334622,0
0.1,36,37,general,0.001201300008688122,0
0.1,36,37,recursive_basis,0.0003555000002961606,0
0.1,36,37,recursive_no_basis,0.00038300000596791506,0
0.1,37,38,recursive_basis,0.0003234999894630164,0
0.1,37,38,recursive_no_basis,0.0005822000093758106,0
0.1,37,38,general,0.0012527999933809042,0
0.1,38,39,recursive_no_basis,0.0003556000010576099,0
0.1,38,39,general,0.0012264999968465418,0
0.1,38,39,recursive_basis,0.0003923000185750425,0
0.1,39,40,general,0.0010924999951384962,0
0.1,39,40,recursive_basis,0.0003606999816838652,0
0.1,39,40,recursive_no_basis,0.0003521000035107136,0
0.1,40,41,recursive_basis,0.0003578999894671142,0
0.1,40,41,recursive_no_basis,0.0003606000100262463,0
0.1,40,41,general,0.001265900005819276,0
0.1,41,42,recursive_no_basis,0.0003488999791443348,0
0.1,41,42,general,0.0012286000128369778,0
0.1,41,42,recursive_basis,0.00040019999141804874,0
0.1,42,43,general,0.001287199993385002,0
0.1,42,43,recursive_basis,0.00037140000495128334,0
0.1,42,43,recursive_no_basis,0.0003656999906525016,0
0.1,43,44,recursive_basis,0.00034950001281686127,0
0.1,43,44,recursive_no_basis,0.00036070001078769565,0
0.1,43,44,general,0.001296799979172647,0
0.1,44,45,recursive_no_basis,0.00034619998768903315,0
0.1,44,45,general,0.0012432000075932592,0
0.1,44,45,recursive_basis,0.0004194000212009996,0
0.1,45,46,general,0.0011829999857582152,0
0.1,45,46,recursive_basis,0.00036810000892728567,0
0.1,45,46,recursive_no_basis,0.00037039999733678997,0
0.1,46,47,recursive_basis,0.0018102999893017113,1
0.1,46,47,recursive_no_basis,0.0009837000106927007,1
0.1,46,47,general,0.0010584000265225768,1
0.1,47,48,recursive_no_basis,0.000350900023477152,0
0.1,47,48,general,0.0011870999878738075,0
0.1,47,48,recursive_basis,0.00038610000046901405,0
0.1,48,49,general,0.0011563000152818859,0
0.1,48,49,recursive_basis,0.00035409998963586986,0
0.1,48,49,recursive_no_basis,0.0004408999811857939,0
0.1,49,50,recursive_basis,0.0003939000016544014,0
0.1,49,50,recursive_no_basis,0.00032789999386295676,0
0.1,49,50,general,0.0011691999970935285,0
0.1,50,51,recursive_no_basis,0.0010236999951303005,1
0.1,50,51,general,0.0011575999960768968,1
0.1,50,51,recursive_basis,0.0017275999998673797,1
0.1,51,52,general,0.0011301000195089728,1
0.1,51,52,recursive_basis,0.0016246000013779849,1
0.1,51,52,recursive_no_basis,0.0010068999836221337,1
0.1,52,53,recursive_basis,0.0003302000113762915,0
0.1,52,53,recursive_no_basis,0.000371300004189834,0
0.1,52,53,general,0.0011798999912571162,0
0.1,53,54,recursive_no_basis,0.0003449000068940222,0
0.1,53,54,general,0.0012040000001434237,0
0.1,53,54,recursive_basis,0.000384599989047274,0
0.1,54,55,general,0.0012474999821279198,0
0.1,54,55,recursive_basis,0.00036559998989105225,0
0.1,54,55,recursive_no_basis,0.000368500011973083,0
0.1,55,56,recursive_basis,0.0003343000134918839,0
0.1,55,56,recursive_no_basis,0.00041310000233352184,0
0.1,55,56,general,0.001336300018010661,0
0.1,56,57,recursive_no_basis,0.00033680000342428684,0
0.1,56,57,general,0.0011667999788187444,0
0.1,56,57,recursive_basis,0.00040530000114813447,0
0.1,57,58,general,0.0011781000066548586,0
0.1,57,58,recursive_basis,0.0003662999952211976,0
0.1,57,58,recursive_no_basis,0.00036540001747198403,0
0.1,58,59,recursive_basis,0.00032270001247525215,0
0.1,58,59,recursive_no_basis,0.00033989999792538583,0
0.1,58,59,general,0.0011791999859269708,0
0.1,59,60,recursive_no_basis,0.0003463999892119318,0
0.1,59,60,general,0.00128009999752976,0
0.1,59,60,recursive_basis,0.00039770000148564577,0
0.1,60,61,general,0.0011918999953195453,0
0.1,60,61,recursive_basis,0.0003556000010576099,0
0.1,60,61,recursive_no_basis,0.00037960000918246806,0
0.1,61,62,recursive_basis,0.0003274999908171594,0
0.1,61,62,recursive_no_basis,0.0005816000048071146,0
0.1,61,62,general,0.0013862999912817031,0
0.1,62,63,recursive_no_basis,0.0003473000251688063,0
0.1,62,63,general,0.0011974000080954283,0
0.1,62,63,recursive_basis,0.0004256000102031976,0
0.1,63,64,general,0.0012172000133432448,0
0.1,63,64,recursive_basis,0.00037640001391991973,0
0.1,63,64,recursive_no_basis,0.0003635000030044466,0
0.1,64,65,recursive_basis,0.00032270001247525215,0
0.1,64,65,recursive_no_basis,0.0003367000026628375,0
0.1,64,65,general,0.0011946999875362962,0
0.1,65,66,recursive_no_basis,0.00035149999894201756,0
0.1,65,66,general,0.00119420001283288,0
0.1,65,66,recursive_basis,0.00039140001172199845,0
0.1,66,67,general,0.0012244000099599361,0
0.1,66,67,recursive_basis,0.00036689999978989363,0
0.1,66,67,recursive_no_basis,0.0003755000070668757,0
0.1,67,68,recursive_basis,0.00033389998134225607,0
0.1,67,68,recursive_no_basis,0.0003352000203449279,0
0.1,67,68,general,0.0012088999792467803,0
0.1,68,69,recursive_no_basis,0.00034729999606497586,0
0.1,68,69,general,0.0012410999916028231,0
0.1,68,69,recursive_basis,0.0005696000007446855,0
0.1,69,70,general,0.0012872000224888325,0
0.1,69,70,recursive_basis,0.00036609999369829893,0
0.1,69,70,recursive_no_basis,0.0003858999989461154,0
0.1,70,71,recursive_basis,0.00033650000113993883,0
0.1,70,71,recursive_no_basis,0.00038610000046901405,0
0.1,70,71,general,0.0012507999781519175,0
0.1,71,72,recursive_no_basis,0.0016256999806500971,1
0.1,71,72,general,0.0010769000218715519,1
0.1,71,72,recursive_basis,0.002657100005308166,1
0.1,72,73,general,0.0012507000064942986,0
0.1,72,73,recursive_basis,0.00038869999116286635,0
0.1,72,73,recursive_no_basis,0.0003352999920025468,0
0.1,73,74,recursive_basis,0.0003181000065524131,0
0.1,73,74,recursive_no_basis,0.0005413999897427857,0
0.1,73,74,general,0.001098500011721626,0
0.1,74,75,recursive_no_basis,0.0003336999798193574,0
0.1,74,75,general,0.0013947999977972358,0
0.1,74,75,recursive_basis,0.0004062000080011785,0
0.1,75,76,general,0.0012806000013370067,0
0.1,75,76,recursive_basis,0.00037779999547638,0
0.1,75,76,recursive_no_basis,0.000368200009688735,0
0.1,76,77,recursive_basis,0.0003487000067252666,0
0.1,76,77,recursive_no_basis,0.00035799999022856355,0
0.1,76,77,general,0.0012431000068318099,0
0.1,77,78,recursive_no_basis,0.0010254000080749393,1
0.1,77,78,general,0.0010908000112976879,1
0.1,77,78,recursive_basis,0.0018398000102024525,1
0.1,78,79,general,0.0012365999864414334,0
0.1,78,79,recursive_basis,0.00036830001045018435,0
0.1,78,79,recursive_no_basis,0.00039560001459904015,0
0.1,79,80,recursive_basis,0.00032560000545345247,0
0.1,79,80,recursive_no_basis,0.00037170000723563135,0
0.1,79,80,general,0.0011628000065684319,0
0.1,80,81,recursive_no_basis,0.00033650000113993883,0
0.1,80,81,general,0.001278899988392368,0
0.1,80,81,recursive_basis,0.00042580001172609627,0
0.1,81,82,general,0.0013543000095523894,0
0.1,81,82,recursive_basis,0.0003797000099439174,0
0.1,81,82,recursive_no_basis,0.00039480000850744545,0
0.1,82,83,recursive_basis,0.0018964000046253204,1
0.1,82,83,recursive_no_basis,0.0010378999868407845,1
0.1,82,83,general,0.0011365000100340694,1
0.1,83,84,recursive_no_basis,0.0003498000151012093,0
0.1,83,84,general,0.0011823999811895192,0
0.1,83,84,recursive_basis,0.0004017000028397888,0
0.1,84,85,general,0.001205600012326613,0
0.1,84,85,recursive_basis,0.00038129999302327633,0
0.1,84,85,recursive_no_basis,0.0003738999948836863,0
0.1,85,86,recursive_basis,0.00034610001603141427,0
0.1,85,86,recursive_no_basis,0.0006059000152163208,0
0.1,85,86,general,0.001250800007255748,0
0.1,86,87,recursive_no_basis,0.0003473999968264252,0
0.1,86,87,general,0.0013340000004973263,0
0.1,86,87,recursive_basis,0.00041390000842511654,0
0.1,87,88,general,0.0011300999904051423,0
0.1,87,88,recursive_basis,0.00035370001569390297,0
0.1,87,88,recursive_no_basis,0.00035230000503361225,0
0.1,88,89,recursive_basis,0.0017804999952204525,1
0.1,88,89,recursive_no_basis,0.0010318999993614852,1
0.1,88,89,general,0.0011981000134255737,1
0.1,89,90,recursive_no_basis,0.0009938000002875924,1
0.1,89,90,general,0.0011064999853260815,1
0.1,89,90,recursive_basis,0.0018131000106222928,1
0.1,90,91,general,0.0011471000034362078,0
0.1,90,91,recursive_basis,0.00038529999437741935,0
0.1,90,91,recursive_no_basis,0.0003774000215344131,0
0.1,91,92,recursive_basis,0.0003342999843880534,0
0.1,91,92,recursive_no_basis,0.0003845000173896551,0
0.1,91,92,general,0.0016635000065434724,0
0.1,92,93,recursive_no_basis,0.0003659000212792307,0
0.1,92,93,general,0.0012183999933768064,0
0.1,92,93,recursive_basis,0.00042340002255514264,0
0.1,93,94,general,0.001241500023752451,0
0.1,93,94,recursive_basis,0.0003823000006377697,0
0.1,93,94,recursive_no_basis,0.0003726000140886754,0
0.1,94,95,recursive_basis,0.00034219998633489013,0
0.1,94,95,recursive_no_basis,0.00032800002372823656,0
0.1,94,95,general,0.0011525999871082604,0
0.1,95,96,recursive_no_basis,0.00035519999801181257,0
0.1,95,96,general,0.0012103999906685203,0
0.1,95,96,recursive_basis,0.0004059000057168305,0
0.1,96,97,general,0.001225999993039295,0
0.1,96,97,recursive_basis,0.0003525000065565109,0
0.1,96,97,recursive_no_basis,0.0003606999816838652,0
0.1,97,98,recursive_basis,0.0003215000033378601,0
0.1,97,98,recursive_no_basis,0.0003308999876026064,0
0.1,97,98,general,0.0011419000220485032,0
0.1,98,99,recursive_no_basis,0.00033239999902434647,0
0.1,98,99,general,0.0013324000174179673,0
0.1,98,99,recursive_basis,0.00040729998727329075,0
0.1,99,100,general,0.001175700017483905,0
0.1,99,100,recursive_basis,0.0003674999752547592,0
0.1,99,100,recursive_no_basis,0.0003567999810911715,0
0.1,100,101,recursive_basis,0.0003341000119689852,0
0.1,100,101,recursive_no_basis,0.00032679998548701406,0
0.1,100,101,general,0.001114800019422546,0
0.1,101,102,recursive_no_basis,0.0003488000074867159,0
0.1,101,102,general,0.0012109999952372164,0
0.1,101,102,recursive_basis,0.00038499999209307134,0
0.1,102,103,general,0.001312199980020523,0
0.1,102,103,recursive_basis,0.00037379999412223697,0
0.1,102,103,recursive_no_basis,0.00037090000114403665,0
0.1,103,104,recursive_basis,0.0017639000143390149,1
0.1,103,104,recursive_no_basis,0.0010411999828647822,1
0.1,103,104,general,0.0012258000206202269,1
0.1,104,105,recursive_no_basis,0.0003449999785516411,0
0.1,104,105,general,0.0012450999929569662,0
0.1,104,105,recursive_basis,0.00040270001045428216,0
0.1,105,106,general,0.0012867999903392047,0
0.1,105,106,recursive_basis,0.0003677000058814883,0
0.1,105,106,recursive_no_basis,0.0003625999961514026,0
0.1,106,107,recursive_basis,0.00035409998963586986,0
0.1,106,107,recursive_no_basis,0.0003693999897222966,0
0.1,106,107,general,0.0013447999954223633,0
0.1,107,108,recursive_no_basis,0.0003446000046096742,0
0.1,107,108,general,0.0012117000005673617,0
0.1,107,108,recursive_basis,0.0004141000099480152,0
0.1,108,109,general,0.0012361000117380172,0
0.1,108,109,recursive_basis,0.0003797000099439174,0
0.1,108,109,recursive_no_basis,0.0003735999925993383,0
0.1,109,110,recursive_basis,0.0003321000258438289,0
0.1,109,110,recursive_no_basis,0.0006018999847583473,0
0.1,109,110,general,0.0012458999990485609,0
0.1,110,111,recursive_no_basis,0.0003420999855734408,0
0.1,110,111,general,0.001199700025608763,0
0.1,110,111,recursive_basis,0.0004073000163771212,0
0.1,111,112,general,0.0011239000014029443,1
0.1,111,112,recursive_basis,0.002421100012725219,1
0.1,111,112,recursive_no_basis,0.0011289999820291996,1
0.1,112,113,recursive_basis,0.00038660000427626073,0
0.1,112,113,recursive_no_basis,0.0003732999903149903,0
0.1,112,113,general,0.0013349999790079892,0
0.1,113,114,recursive_no_basis,0.00035990000469610095,0
0.1,113,114,general,0.0012661999789997935,0
0.1,113,114,recursive_basis,0.0004293000092729926,0
0.1,114,115,general,0.0012464000028558075,0
0.1,114,115,recursive_basis,0.0003890999942086637,0
0.1,114,115,recursive_no_basis,0.00037739999243058264,0
0.1,115,116,recursive_basis,0.00037170000723563135,0
0.1,115,116,recursive_no_basis,0.000381499994546175,0
0.1,115,116,general,0.001291199994739145,0
0.1,116,117,recursive_no_basis,0.0003519999736454338,0
0.1,116,117,general,0.0012450000212993473,0
0.1,116,117,recursive_basis,0.00042019999818876386,0
0.1,117,118,general,0.001192399999126792,0
0.1,117,118,recursive_basis,0.0006358999817166477,0
0.1,117,118,recursive_no_basis,0.00040889999945648015,0
0.1,118,119,recursive_basis,0.0003360999980941415,0
0.1,118,119,recursive_no_basis,0.0003546999942045659,0
0.1,118,119,general,0.001291799999307841,0
0.1,119,120,recursive_no_basis,0.0003606999816838652,0
0.1,119,120,general,0.0012371999910101295,0
0.1,119,120,recursive_basis,0.00040109999827109277,0
0.1,120,121,general,0.0012011000071652234,0
0.1,120,121,recursive_basis,0.00035489999572746456,0
0.1,120,121,recursive_no_basis,0.00036070001078769565,0
0.1,121,122,recursive_basis,0.0003284999984316528,0
0.1,121,122,recursive_no_basis,0.0005956999957561493,0
0.1,121,122,general,0.0012035999970976263,0
0.1,122,123,recursive_no_basis,0.0010076000180561095,1
0.1,122,123,general,0.001133300014771521,1
0.1,122,123,recursive_basis,0.0016907000099308789,1
0.1,123,124,general,0.0011479000095278025,0
0.1,123,124,recursive_basis,0.00036429997999221087,0
0.1,123,124,recursive_no_basis,0.00047400000039488077,0
0.1,124,125,recursive_basis,0.001745599991409108,1
0.1,124,125,recursive_no_basis,0.0010091000003740191,1
0.1,124,125,general,0.0011532999924384058,1
0.1,125,126,recursive_no_basis,0.0003377000102773309,0
0.1,125,126,general,0.001119799999287352,0
0.1,125,126,recursive_basis,0.00039700002525933087,0
0.1,126,127,general,0.0010814999986905605,0
0.1,126,127,recursive_basis,0.000354000017978251,0
0.1,126,127,recursive_no_basis,0.000374099996406585,0
0.1,127,128,recursive_basis,0.00032890000147745013,0
0.1,127,128,recursive_no_basis,0.00036279999767430127,0
0.1,127,128,general,0.0011805000249296427,0
0.1,128,129,recursive_no_basis,0.001038299989886582,1
0.1,128,129,general,0.0011855999764520675,1
0.1,128,129,recursive_basis,0.0018588999810162932,1
0.1,129,130,general,0.0016280999989248812,0
0.1,129,130,recursive_basis,0.0006427000043913722,0
0.1,129,130,recursive_no_basis,0.0003893999964930117,0
0.1,130,131,recursive_basis,0.0003601000062189996,0
0.1,130,131,recursive_no_basis,0.00036780000664293766,0
0.1,130,131,general,0.0012886000040452927,0
0.1,131,132,recursive_no_basis,0.00034309999318793416,0
0.1,131,132,general,0.001127199997426942,0
0.1,131,132,recursive_basis,0.00041280000004917383,0
0.1,132,133,general,0.001248300017323345,0
0.1,132,133,recursive_basis,0.00036619999445974827,0
0.1,132,133,recursive_no_basis,0.00039010000182315707,0
0.1,133,134,recursive_basis,0.00032610000926069915,0
0.1,133,134,recursive_no_basis,0.0006228999991435558,0
0.1,133,134,general,0.0012652000004891306,0
0.1,134,135,recursive_no_basis,0.00036199999158270657,0
0.1,134,135,general,0.0011606999905779958,0
0.1,134,135,recursive_basis,0.0003913000109605491,0
0.1,135,136,general,0.001087299984646961,1
0.1,135,136,recursive_basis,0.002097499993396923,1
0.1,135,136,recursive_no_basis,0.0012346000003162771,1
0.1,136,137,recursive_basis,0.0003606000100262463,0
0.1,136,137,recursive_no_basis,0.00040309998439624906,0
0.1,136,137,general,0.001353900006506592,0
0.1,137,138,recursive_no_basis,0.0003856000257655978,0
0.1,137,138,general,0.0012906000192742795,0
0.1,137,138,recursive_basis,0.00045980000868439674,0
0.1,138,139,general,0.0013137999922037125,0
0.1,138,139,recursive_basis,0.00038499999209307134,0
0.1,138,139,recursive_no_basis,0.00040339998668059707,0
0.1,139,140,recursive_basis,0.00033409998286515474,0
0.1,139,140,recursive_no_basis,0.0003541000187397003,0
0.1,139,140,general,0.0012384000001475215,0
0.1,140,141,recursive_no_basis,0.00036609999369829893,0
0.1,140,141,general,0.0012578999740071595,0
0.1,140,141,recursive_basis,0.00041450001299381256,0
0.1,141,142,general,0.0015923000173643231,0
0.1,141,142,recursive_basis,0.0005012000037822872,0
0.1,141,142,recursive_no_basis,0.0004315999976824969,0
0.1,142,143,recursive_basis,0.000381499994546175,0
0.1,142,143,recursive_no_basis,0.00045140000293031335,0
0.1,142,143,general,0.001388799981214106,0
0.1,143,144,recursive_no_basis,0.0004000999906565994,0
0.1,143,144,general,0.0014250999956857413,0
0.1,143,144,recursive_basis,0.0005603999888990074,0
0.1,144,145,general,0.0013496999745257199,0
0.1,144,145,recursive_basis,0.00044040000648237765,0
0.1,144,145,recursive_no_basis,0.00039499998092651367,0
0.1,145,146,recursive_basis,0.00036619999445974827,0
0.1,145,146,recursive_no_basis,0.0006145000224933028,0
0.1,145,146,general,0.0013919000048190355,0
0.1,146,147,recursive_no_basis,0.0003615999885369092,0
0.1,146,147,general,0.0013578000070992857,0
0.1,146,147,recursive_basis,0.00044800000614486635,0
0.1,147,148,general,0.0012799000251106918,0
0.1,147,148,recursive_basis,0.000391999987186864,0
0.1,147,148,recursive_no_basis,0.000384299986762926,0
0.1,148,149,recursive_basis,0.00034050000249408185,0
0.1,148,149,recursive_no_basis,0.0003397000255063176,0
0.1,148,149,general,0.001277900009881705,0
0.1,149,150,recursive_no_basis,0.00034550001146271825,0
0.1,149,150,general,0.0011543000000528991,0
0.1,149,150,recursive_basis,0.0003869999782182276,0
0.1,150,151,general,0.001343700016150251,0
0.1,150,151,recursive_basis,0.0003941000031773001,0
0.1,150,151,recursive_no_basis,0.0003422000154387206,0
0.1,151,152,recursive_basis,0.0003844000166282058,0
0.1,151,152,recursive_no_basis,0.0003350999904796481,0
0.1,151,152,general,0.0013042000064160675,0
0.1,152,153,recursive_no_basis,0.0003887999919243157,0
0.1,152,153,general,0.0011881999962497503,0
0.1,152,153,recursive_basis,0.0003512999974191189,0
0.1,153,154,general,0.001129999989643693,0
0.1,153,154,recursive_basis,0.00042109997593797743,0
0.1,153,154,recursive_no_basis,0.0003324999997857958,0
0.1,154,155,recursive_basis,0.0003828000044450164,0
0.1,154,155,recursive_no_basis,0.0005248999805189669,0
0.1,154,155,general,0.0014395999896805733,0
0.1,155,156,recursive_no_basis,0.000450999999884516,0
0.1,155,156,general,0.0015171000268310308,0
0.1,155,156,recursive_basis,0.0003986000083386898,0
0.1,156,157,general,0.001203799998620525,0
0.1,156,157,recursive_basis,0.00046519999159500003,0
0.1,156,157,recursive_no_basis,0.00035790001857094467,0
0.1,157,158,recursive_basis,0.00043250000453554094,0
0.1,157,158,recursive_no_basis,0.000374700000975281,0
0.1,157,158,general,0.0012749000161420554,0
0.1,158,159,recursive_no_basis,0.0006443999882321805,0
0.1,158,159,general,0.0012416999961715192,0
0.1,158,159,recursive_basis,0.00038640000275336206,0
0.1,159,160,general,0.001269600004889071,0
0.1,159,160,recursive_basis,0.0004222000134177506,0
0.1,159,160,recursive_no_basis,0.0003578999894671142,0
0.1,160,161,recursive_basis,0.000378700002329424,0
0.1,160,161,recursive_no_basis,0.00034830000367946923,0
0.1,160,161,general,0.0014984000008553267,0
0.1,161,162,recursive_no_basis,0.00046839998685754836,0
0.1,161,162,general,0.001412600016919896,0
0.1,161,162,recursive_basis,0.0004104000108782202,0
0.1,162,163,general,0.001330800005234778,0
0.1,162,163,recursive_basis,0.00046779998228885233,0
0.1,162,163,recursive_no_basis,0.00034340002457611263,0
0.1,163,164,recursive_basis,0.0020678000000771135,1
0.1,163,164,recursive_no_basis,0.0014698999875690788,1
0.1,163,164,general,0.0015633000002708286,1
0.1,164,165,recursive_no_basis,0.0016756000113673508,1
0.1,164,165,general,0.0017318000027444214,1
0.1,164,165,recursive_basis,0.0025058999890461564,1
0.1,165,166,general,0.0014804000093135983,0
0.1,165,166,recursive_basis,0.0004993999900761992,0
0.1,165,166,recursive_no_basis,0.0003797000099439174,0
0.1,166,167,recursive_basis,0.0004588000010699034,0
0.1,166,167,recursive_no_basis,0.00038720000884495676,0
0.1,166,167,general,0.0014526000013574958,0
0.1,167,168,recursive_no_basis,0.00042860000394284725,0
0.1,167,168,general,0.0014713999989908189,0
0.1,167,168,recursive_basis,0.00039739999920129776,0
0.1,168,169,general,0.0012801000266335905,0
0.1,168,169,recursive_basis,0.0004474000015761703,0
0.1,168,169,recursive_no_basis,0.00033629999961704016,0
0.1,169,170,recursive_basis,0.0003794000076595694,0
0.1,169,170,recursive_no_basis,0.00034020000020973384,0
0.1,169,170,general,0.0014039000088814646,0
0.1,170,171,recursive_no_basis,0.0007556000200565904,0
0.1,170,171,general,0.0017771999991964549,0
0.1,170,171,recursive_basis,0.0006993999995756894,0
0.1,171,172,general,0.0015228000120259821,0
0.1,171,172,recursive_basis,0.0004976999771315604,0
0.1,171,172,recursive_no_basis,0.0003858999989461154,0
0.1,172,173,recursive_basis,0.0005428000004030764,0
0.1,172,173,recursive_no_basis,0.0003549999964889139,0
0.1,172,173,general,0.0016630000027362257,0
0.1,173,174,recursive_no_basis,0.0016115999897010624,1
0.1,173,174,general,0.0021678000048268586,1
0.1,173,174,recursive_basis,0.0020391999860294163,1
0.1,174,175,general,0.001257600000826642,0
0.1,174,175,recursive_basis,0.00046109998947940767,0
0.1,174,175,recursive_no_basis,0.0003310000174678862,0
0.1,175,176,recursive_basis,0.00037670001620426774,0
0.1,175,176,recursive_no_basis,0.00032890000147745013,0
0.1,175,176,general,0.0012764999992214143,0
0.1,176,177,recursive_no_basis,0.00041390000842511654,0
0.1,176,177,general,0.0012665999820455909,0
0.1,176,177,recursive_basis,0.0003798999823629856,0
0.1,177,178,general,0.001256999996257946,0
0.1,177,178,recursive_basis,0.0004091000009793788,0
0.1,177,178,recursive_no_basis,0.00035459999344311655,0
0.1,178,179,recursive_basis,0.00037429999792948365,0
0.1,178,179,recursive_no_basis,0.00034779999987222254,0
0.1,178,179,general,0.0012366999872028828,0
0.1,179,180,recursive_no_basis,0.00038040001527406275,0
0.1,179,180,general,0.0011006999993696809,0
