density,repetition,seed,algorithm,tracemalloc_peak_mib,tracemalloc_current_mib,tracemalloc_peak_minus_current_mib,tracemalloc_overhead_mib,runtime_seconds_with_tracing,betti_number
0.5,1,2,recursive_no_basis,21.743350982666016,21.679256439208984,0.06409454345703125,9.96099853515625,1.7819197000062559,70
0.5,1,2,general,9.99205207824707,0.2386016845703125,9.753450393676758,0.411285400390625,20.98942550001084,70
0.5,2,3,recursive_no_basis,21.71580410003662,21.677790641784668,0.038013458251953125,9.960968017578125,1.4821197999990545,35
0.5,2,3,general,9.770389556884766,0.22023487091064453,9.550154685974121,0.40032958984375,19.335303499974543,35
0.5,2,3,recursive_basis,23.612321853637695,23.576041221618652,0.03628063201904297,10.452362060546875,1.6456528000126127,35
0.5,3,4,general,9.850245475769043,0.22873687744140625,9.621508598327637,0.40460205078125,19.45111110000289,36
0.5,3,4,recursive_basis,23.586145401000977,23.55693817138672,0.029207229614257812,10.448883056640625,1.480823700025212,36
0.5,3,4,recursive_no_basis,21.722036361694336,21.669767379760742,0.05226898193359375,9.9569091796875,1.4154431000060868,36
0.5,4,5,recursive_basis,23.61011791229248,23.573650360107422,0.036467552185058594,10.45172119140625,1.655681900010677,33
0.5,4,5,recursive_no_basis,21.72237777709961,21.67882537841797,0.043552398681640625,9.9617919921875,1.3412607000209391,33
0.5,4,5,general,9.67120361328125,0.2183818817138672,9.452821731567383,0.399200439453125,21.67445679998491,33
0.5,5,6,recursive_no_basis,21.709758758544922,21.67646026611328,0.033298492431640625,9.957275390625,1.3727012999879662,29
0.5,5,6,general,9.066733360290527,0.23285484313964844,8.833878517150879,0.408447265625,18.330489399988437,29
0.5,5,6,recursive_basis,23.57420825958252,23.547961235046387,0.026247024536132812,10.442352294921875,1.8326077999954578,29
0.5,6,7,general,8.733258247375488,0.22528648376464844,8.50797176361084,0.403656005859375,18.914791599992895,63
0.5,6,7,recursive_basis,23.662824630737305,23.619589805603027,0.043234825134277344,10.472198486328125,1.8411444000084884,63
0.5,6,7,recursive_no_basis,21.761143684387207,21.67800998687744,0.08313369750976562,9.96044921875,1.4797937000112142,63
0.5,7,8,recursive_basis,23.610198974609375,23.57774066925049,0.03245830535888672,10.451934814453125,1.9448749999864958,28
0.5,7,8,recursive_no_basis,21.717106819152832,21.67728900909424,0.03981781005859375,9.95806884765625,1.5536549999960698,28
0.5,7,8,general,8.961699485778809,0.2239227294921875,8.737776756286621,0.4034423828125,17.46044150000671,28
0.5,8,9,recursive_no_basis,21.759553909301758,21.676990509033203,0.08256340026855469,9.9599609375,1.3689062000194099,72
0.5,8,9,general,9.797070503234863,0.22928142547607422,9.567789077758789,0.4053955078125,19.621262500004377,72
0.5,8,9,recursive_basis,23.65096664428711,23.610169410705566,0.04079723358154297,10.4683837890625,1.6007094999949913,72
0.5,9,10,general,8.971696853637695,0.22570037841796875,8.745996475219727,0.403350830078125,19.54781180000282,53
0.5,9,10,recursive_basis,23.64438819885254,23.604275703430176,0.04011249542236328,10.4664306640625,1.7077550000103656,53
0.5,9,10,recursive_no_basis,21.744956016540527,21.67314052581787,0.07181549072265625,9.95880126953125,1.2717798000085168,53
0.6,0,1,general,20.621549606323242,0.3099660873413086,20.311583518981934,0.447723388671875,50.86387329999707,165
0.6,0,1,recursive_basis,23.825489044189453,23.752553939819336,0.07293510437011719,10.52923583984375,1.6778101000236347,165
0.6,0,1,recursive_no_basis,21.842632293701172,21.6949462890625,0.14768600463867188,9.9678955078125,1.4784987000166439,165
0.6,1,2,recursive_basis,23.80692768096924,23.727458000183105,0.07946968078613281,10.51617431640625,1.6996501999965403,179
0.6,1,2,recursive_no_basis,21.82476806640625,21.689892768859863,0.13487529754638672,9.964935302734375,1.3090283999918029,179
0.6,1,2,general,22.659748077392578,0.31609058380126953,22.34365749359131,0.450958251953125,62.56631360002211,179
0.6,2,3,recursive_no_basis,21.819704055786133,21.695703506469727,0.12400054931640625,9.968414306640625,1.5100277000165079,165
0.6,2,3,general,22.5918025970459,0.30974769592285156,22.282054901123047,0.447601318359375,62.250281800021185,165
0.6,2,3,recursive_basis,23.769807815551758,23.692262649536133,0.077545166015625,10.4991455078125,1.985998300020583,165
0.6,3,4,general,20.38884925842285,0.3082237243652344,20.080625534057617,0.44696044921875,57.256463199999416,163
0.6,3,4,recursive_basis,23.850812911987305,23.768869400024414,0.08194351196289062,10.53680419921875,2.1170419999980368,163
0.6,3,4,recursive_no_basis,21.816736221313477,21.692594528198242,0.12414169311523438,9.966400146484375,1.6596394999942277,163
0.6,4,5,recursive_basis,23.842899322509766,23.76305389404297,0.07984542846679688,10.53387451171875,2.6888014000141993,158
0.6,4,5,recursive_no_basis,21.899556159973145,21.69273090362549,0.20682525634765625,9.966644287109375,5.814254600001732,158
0.6,4,5,general,20.581278800964355,0.30792236328125,20.273356437683105,0.446380615234375,57.86263709998457,158
0.6,5,6,recursive_no_basis,21.85463237762451,21.69004726409912,0.16458511352539062,9.965789794921875,1.1836423000204377,153
0.6,5,6,general,20.46713352203369,0.3089151382446289,20.158218383789062,0.447418212890625,57.47696940001333,153
0.6,5,6,recursive_basis,23.79460620880127,23.714204788208008,0.08040142059326172,10.512054443359375,2.247811300010653,153
0.6,6,7,general,18.81780433654785,0.2984457015991211,18.51935863494873,0.44134521484375,52.20381200002157,181
0.6,6,7,recursive_basis,23.85410976409912,23.765997886657715,0.08811187744140625,10.5352783203125,1.9289409999910276,181
0.6,6,7,recursive_no_basis,21.977179527282715,21.691882133483887,0.2852973937988281,9.9658203125,1.469657300011022,181
0.6,7,8,recursive_basis,23.811935424804688,23.740534782409668,0.07140064239501953,10.52349853515625,1.8663506000011694,161
0.6,7,8,recursive_no_basis,21.82219886779785,21.68882179260254,0.1333770751953125,9.965118408203125,1.464805499999784,161
0.6,7,8,general,19.745220184326172,0.2991943359375,19.446025848388672,0.4417724609375,49.159477799985325,161
0.6,8,9,recursive_no_basis,21.893723487854004,21.690327644348145,0.20339584350585938,9.9652099609375,1.4410117999941576,201
